"position","date_of_birth","caps","goals","club","player_url","name","club_name_detailed","club_url","country","wikidata_item","position_id","club_wikidata_item","club_wikidata_id"
"Midfield","1986-04-04",15,0,"Reading","https://en.wikipedia.org/wiki/Stephen_Quinn","Stephen Quinn","Reading F.C.","https://en.wikipedia.org/wiki/Reading_F.C.","Republic of Ireland","https://www.wikidata.org/wiki/Q3266302",3,"https://www.wikidata.org/wiki/Q18729","Q18729"
"Goalkeeper","1987-05-12",9,0,"West Ham United","https://en.wikipedia.org/wiki/Darren_Randolph","Darren Randolph","West Ham United F.C.","https://en.wikipedia.org/wiki/West_Ham_United_F.C.","Republic of Ireland","https://www.wikidata.org/wiki/Q3016542",1,"https://www.wikidata.org/wiki/Q18747","Q18747"
"Goalkeeper","1981-10-03",130,0,"Kasımpaşa","https://en.wikipedia.org/wiki/Andreas_Isaksson","Andreas Isaksson","Kasımpaşa Spor Kulübü","https://en.wikipedia.org/wiki/Kas%C4%B1mpa%C5%9Fa_Spor_Kul%C3%BCb%C3%BC","Sweden","https://www.wikidata.org/wiki/Q205773",1,"https://www.wikidata.org/wiki/Q138230","Q138230"
"Defender","1986-12-13",52,3,"Celtic","https://en.wikipedia.org/wiki/Mikael_Lustig","Mikael Lustig","Celtic F.C.","https://en.wikipedia.org/wiki/Celtic_F.C.","Sweden","https://www.wikidata.org/wiki/Q316932",2,"https://www.wikidata.org/wiki/Q19593","Q19593"
"Defender","1988-12-30",9,0,"Copenhagen","https://en.wikipedia.org/wiki/Erik_Johansson_(footballer,_born_1988)","Erik Johansson","F.C. Copenhagen","https://en.wikipedia.org/wiki/F.C._Copenhagen","Sweden","https://www.wikidata.org/wiki/Q3369754",2,"https://www.wikidata.org/wiki/Q188430","Q188430"
"Defender","1985-04-16",52,3,"Krasnodar","https://en.wikipedia.org/wiki/Andreas_Granqvist","Andreas Granqvist","FC Krasnodar","https://en.wikipedia.org/wiki/FC_Krasnodar","Sweden","https://www.wikidata.org/wiki/Q178270",2,"https://www.wikidata.org/wiki/Q220854","Q220854"
"Defender","1988-05-17",35,5,"Norwich City","https://en.wikipedia.org/wiki/Martin_Olsson","Martin Olsson","Norwich City F.C.","https://en.wikipedia.org/wiki/Norwich_City_F.C.","Sweden","https://www.wikidata.org/wiki/Q312935",2,"https://www.wikidata.org/wiki/Q18721","Q18721"
"Midfield","1991-10-23",17,2,"RB Leipzig","https://en.wikipedia.org/wiki/Emil_Forsberg","Emil Forsberg","RB Leipzig","https://en.wikipedia.org/wiki/RB_Leipzig","Sweden","https://www.wikidata.org/wiki/Q5371234",3,"https://www.wikidata.org/wiki/Q702455","Q702455"
"Midfield","1985-06-06",84,6,"Sunderland","https://en.wikipedia.org/wiki/Sebastian_Larsson","Sebastian Larsson","Sunderland A.F.C.","https://en.wikipedia.org/wiki/Sunderland_A.F.C.","Sweden","https://www.wikidata.org/wiki/Q83638",3,"https://www.wikidata.org/wiki/Q18739","Q18739"
"Midfield","1989-07-28",22,0,"Hamburger SV","https://en.wikipedia.org/wiki/Albin_Ekdal","Albin Ekdal","Hamburger SV","https://en.wikipedia.org/wiki/Hamburger_SV","Sweden","https://www.wikidata.org/wiki/Q371652",3,"https://www.wikidata.org/wiki/Q51974","Q51974"
"Midfield","1982-08-24",128,16,"Grasshopper","https://en.wikipedia.org/wiki/Kim_K%C3%A4llstr%C3%B6m","Kim Källström","Grasshopper Club Zürich","https://en.wikipedia.org/wiki/Grasshopper_Club_Z%C3%BCrich","Sweden","https://www.wikidata.org/wiki/Q214124",3,"https://www.wikidata.org/wiki/Q201360","Q201360"
"Forward","1981-10-03",113,62,"Paris Saint-Germain","https://en.wikipedia.org/wiki/Zlatan_Ibrahimovi%C4%87","Zlatan Ibrahimović","Paris Saint-Germain F.C.","https://en.wikipedia.org/wiki/Paris_Saint-Germain_F.C.","Sweden","https://www.wikidata.org/wiki/Q46896",4,"https://www.wikidata.org/wiki/Q483020","Q483020"
"Forward","1986-08-17",38,10,"Panathinaikos","https://en.wikipedia.org/wiki/Marcus_Berg","Marcus Berg","Panathinaikos F.C.","https://en.wikipedia.org/wiki/Panathinaikos_F.C.","Sweden","https://www.wikidata.org/wiki/Q311910",4,"https://www.wikidata.org/wiki/Q4122219","Q4122219"
"Goalkeeper","1990-01-08",4,0,"Copenhagen","https://en.wikipedia.org/wiki/Robin_Olsen","Robin Olsen","F.C. Copenhagen","https://en.wikipedia.org/wiki/F.C._Copenhagen","Sweden","https://www.wikidata.org/wiki/Q6799321",1,"https://www.wikidata.org/wiki/Q188430","Q188430"
"Defender","1991-02-13",8,0,"Torino","https://en.wikipedia.org/wiki/Pontus_Jansson","Pontus Jansson","Torino F.C.","https://en.wikipedia.org/wiki/Torino_F.C.","Sweden","https://www.wikidata.org/wiki/Q1355390",2,"https://www.wikidata.org/wiki/Q2768","Q2768"
"Defender","1994-07-17",3,0,"Benfica","https://en.wikipedia.org/wiki/Victor_Lindel%C3%B6f","Victor Lindelöf","S.L. Benfica","https://en.wikipedia.org/wiki/S.L._Benfica","Sweden","https://www.wikidata.org/wiki/Q4125587",2,"https://www.wikidata.org/wiki/Q131499","Q131499"
"Midfield","1992-06-28",10,1,"Palermo","https://en.wikipedia.org/wiki/Oscar_Hiljemark","Oscar Hiljemark","U.S. Città di Palermo","https://en.wikipedia.org/wiki/U.S._Citt%C3%A0_di_Palermo","Sweden","https://www.wikidata.org/wiki/Q152067",3,"https://www.wikidata.org/wiki/Q2674","Q2674"
"Midfield","1986-06-25",51,2,"CSKA Moscow","https://en.wikipedia.org/wiki/Pontus_Wernbloom","Pontus Wernbloom","PFC CSKA Moscow","https://en.wikipedia.org/wiki/PFC_CSKA_Moscow","Sweden","https://www.wikidata.org/wiki/Q313037",3,"https://www.wikidata.org/wiki/Q176371","Q176371"
"Defender","1994-04-21",4,0,"Copenhagen","https://en.wikipedia.org/wiki/Ludwig_Augustinsson","Ludwig Augustinsson","F.C. Copenhagen","https://en.wikipedia.org/wiki/F.C._Copenhagen","Sweden","https://www.wikidata.org/wiki/Q4806248",2,"https://www.wikidata.org/wiki/Q188430","Q188430"
"Midfield","1992-07-14",10,0,"Malmö FF","https://en.wikipedia.org/wiki/Oscar_Lewicki","Oscar Lewicki","Malmö FF","https://en.wikipedia.org/wiki/Malm%C3%B6_FF","Sweden","https://www.wikidata.org/wiki/Q431669",3,"https://www.wikidata.org/wiki/Q204881","Q204881"
"Forward","1988-06-22",4,1,"IFK Norrköping","https://en.wikipedia.org/wiki/Emir_Kujovi%C4%87","Emir Kujović","IFK Norrköping","https://en.wikipedia.org/wiki/IFK_Norrk%C3%B6ping","Sweden","https://www.wikidata.org/wiki/Q550939",4,"https://www.wikidata.org/wiki/Q329607","Q329607"
"Forward","1992-04-15",9,1,"Celta Vigo","https://en.wikipedia.org/wiki/John_Guidetti","John Guidetti","Celta de Vigo","https://en.wikipedia.org/wiki/Celta_de_Vigo","Sweden","https://www.wikidata.org/wiki/Q372276",4,"https://www.wikidata.org/wiki/Q8749","Q8749"
"Midfield","1989-03-22",32,2,"Olympiacos","https://en.wikipedia.org/wiki/Jimmy_Durmaz","Jimmy Durmaz","Olympiacos F.C.","https://en.wikipedia.org/wiki/Olympiacos_F.C.","Sweden","https://www.wikidata.org/wiki/Q1365667",3,"https://www.wikidata.org/wiki/Q19628","Q19628"
"Midfield","1985-08-05",20,3,"Trabzonspor","https://en.wikipedia.org/wiki/Erkan_Zengin","Erkan Zengin","Trabzonspor","https://en.wikipedia.org/wiki/Trabzonspor","Sweden","https://www.wikidata.org/wiki/Q1355014",3,"https://www.wikidata.org/wiki/Q192641","Q192641"
"Goalkeeper","1992-01-08",1,0,"AIK","https://en.wikipedia.org/wiki/Patrik_Carlgren","Patrik Carlgren","AIK Fotboll","https://en.wikipedia.org/wiki/AIK_Fotboll","Sweden","https://www.wikidata.org/wiki/Q16632843",1,"https://www.wikidata.org/wiki/Q221602","Q221602"
"Goalkeeper","1988-02-15",45,0,"Sporting CP","https://en.wikipedia.org/wiki/Rui_Patr%C3%ADcio","Rui Patrício","Sporting Clube de Portugal","https://en.wikipedia.org/wiki/Sporting_Clube_de_Portugal","Portugal","https://www.wikidata.org/wiki/Q294980",1,"https://www.wikidata.org/wiki/Q75729","Q75729"
"Defender","1981-11-27",85,10,"Fenerbahçe","https://en.wikipedia.org/wiki/Bruno_Alves","Bruno Alves","Fenerbahçe S.K. (football)","https://en.wikipedia.org/wiki/Fenerbah%C3%A7e_S.K._(football)","Portugal","https://www.wikidata.org/wiki/Q193000",2,"https://www.wikidata.org/wiki/Q6601875","Q6601875"
"Defender","1983-02-26",71,3,"Real Madrid","https://en.wikipedia.org/wiki/Pepe_(footballer,_born_1983)","Pepe","Real Madrid C.F.","https://en.wikipedia.org/wiki/Real_Madrid_C.F.","Portugal","https://www.wikidata.org/wiki/Q485697",2,"https://www.wikidata.org/wiki/Q8682","Q8682"
"Defender","1983-12-22",12,0,"Southampton","https://en.wikipedia.org/wiki/Jos%C3%A9_Fonte","José Fonte","Southampton F.C.","https://en.wikipedia.org/wiki/Southampton_F.C.","Portugal","https://www.wikidata.org/wiki/Q2736254",2,"https://www.wikidata.org/wiki/Q18732","Q18732"
"Defender","1993-12-22",7,2,"Lorient","https://en.wikipedia.org/wiki/Rapha%C3%ABl_Guerreiro","Raphaël Guerreiro","FC Lorient","https://en.wikipedia.org/wiki/FC_Lorient","Portugal","https://www.wikidata.org/wiki/Q4241680",2,"https://www.wikidata.org/wiki/Q48911","Q48911"
"Defender","1978-05-18",86,5,"Monaco","https://en.wikipedia.org/wiki/Ricardo_Carvalho","Ricardo Carvalho","AS Monaco FC","https://en.wikipedia.org/wiki/AS_Monaco_FC","Portugal","https://www.wikidata.org/wiki/Q570811",2,"https://www.wikidata.org/wiki/Q180305","Q180305"
"Forward","1985-02-05",126,58,"Real Madrid","https://en.wikipedia.org/wiki/Cristiano_Ronaldo","Cristiano Ronaldo","Real Madrid C.F.","https://en.wikipedia.org/wiki/Real_Madrid_C.F.","Portugal","https://www.wikidata.org/wiki/Q11571",4,"https://www.wikidata.org/wiki/Q8682","Q8682"
"Midfield","1986-09-08",84,4,"Monaco","https://en.wikipedia.org/wiki/Jo%C3%A3o_Moutinho","João Moutinho","AS Monaco FC","https://en.wikipedia.org/wiki/AS_Monaco_FC","Portugal","https://www.wikidata.org/wiki/Q222151",3,"https://www.wikidata.org/wiki/Q180305","Q180305"
"Forward","1987-12-22",26,3,"Lille","https://en.wikipedia.org/wiki/%C3%89der_(Portuguese_footballer)","Éder","Lille OSC","https://en.wikipedia.org/wiki/Lille_OSC","Portugal","https://www.wikidata.org/wiki/Q273776",4,"https://www.wikidata.org/wiki/Q19516","Q19516"
"Midfield","1993-01-19",11,0,"Sporting CP","https://en.wikipedia.org/wiki/Jo%C3%A3o_M%C3%A1rio_(Portuguese_footballer)","João Mário","Sporting Clube de Portugal","https://en.wikipedia.org/wiki/Sporting_Clube_de_Portugal","Portugal","https://www.wikidata.org/wiki/Q6298271",3,"https://www.wikidata.org/wiki/Q75729","Q75729"
"Midfield","1986-01-24",22,1,"VfL Wolfsburg","https://en.wikipedia.org/wiki/Vieirinha","Vieirinha","VfL Wolfsburg","https://en.wikipedia.org/wiki/VfL_Wolfsburg","Portugal","https://www.wikidata.org/wiki/Q355193",3,"https://www.wikidata.org/wiki/Q101859","Q101859"
"Goalkeeper","1990-10-01",4,0,"Lyon","https://en.wikipedia.org/wiki/Anthony_Lopes","Anthony Lopes","Olympique Lyonnais","https://en.wikipedia.org/wiki/Olympique_Lyonnais","Portugal","https://www.wikidata.org/wiki/Q1392235",1,"https://www.wikidata.org/wiki/Q704","Q704"
"Midfield","1991-09-09",12,1,"Porto","https://en.wikipedia.org/wiki/Danilo_Pereira_(Portuguese_footballer)","Danilo Pereira","FC Porto","https://en.wikipedia.org/wiki/FC_Porto","Portugal","https://www.wikidata.org/wiki/Q766289",3,"https://www.wikidata.org/wiki/Q128446","Q128446"
"Midfield","1992-04-07",20,0,"Sporting CP","https://en.wikipedia.org/wiki/William_Carvalho","William Carvalho","Sporting Clube de Portugal","https://en.wikipedia.org/wiki/Sporting_Clube_de_Portugal","Portugal","https://www.wikidata.org/wiki/Q304416",3,"https://www.wikidata.org/wiki/Q75729","Q75729"
"Midfield","1993-07-30",8,0,"Valencia","https://en.wikipedia.org/wiki/Andr%C3%A9_Gomes","André Gomes","Valencia CF","https://en.wikipedia.org/wiki/Valencia_CF","Portugal","https://www.wikidata.org/wiki/Q519008",3,"https://www.wikidata.org/wiki/Q10333","Q10333"
"Midfield","1997-08-18",5,0,"Benfica","https://en.wikipedia.org/wiki/Renato_Sanches","Renato Sanches","S.L. Benfica","https://en.wikipedia.org/wiki/S.L._Benfica","Portugal","https://www.wikidata.org/wiki/Q18394009",3,"https://www.wikidata.org/wiki/Q131499","Q131499"
"Forward","1986-11-17",96,17,"Fenerbahçe","https://en.wikipedia.org/wiki/Nani","Nani","Fenerbahçe S.K. (football)","https://en.wikipedia.org/wiki/Fenerbah%C3%A7e_S.K._(football)","Portugal","https://www.wikidata.org/wiki/Q482947",4,"https://www.wikidata.org/wiki/Q6601875","Q6601875"
"Midfield","1993-05-17",8,0,"Braga","https://en.wikipedia.org/wiki/Rafa_Silva","Rafa Silva","S.C. Braga","https://en.wikipedia.org/wiki/S.C._Braga","Portugal","https://www.wikidata.org/wiki/Q15907851",3,"https://www.wikidata.org/wiki/Q75684","Q75684"
"Defender","1983-10-01",16,1,"Benfica","https://en.wikipedia.org/wiki/Eliseu","Eliseu","S.L. Benfica","https://en.wikipedia.org/wiki/S.L._Benfica","Portugal","https://www.wikidata.org/wiki/Q72802",2,"https://www.wikidata.org/wiki/Q131499","Q131499"
"Forward","1983-09-26",50,7,"Beşiktaş","https://en.wikipedia.org/wiki/Ricardo_Quaresma","Ricardo Quaresma","Beşiktaş J.K.","https://en.wikipedia.org/wiki/Be%C5%9Fikta%C5%9F_J.K.","Portugal","https://www.wikidata.org/wiki/Q188241",4,"https://www.wikidata.org/wiki/Q172567","Q172567"
"Defender","1991-08-31",11,0,"Southampton","https://en.wikipedia.org/wiki/C%C3%A9dric_Soares","Cédric Soares","Southampton F.C.","https://en.wikipedia.org/wiki/Southampton_F.C.","Portugal","https://www.wikidata.org/wiki/Q481330",2,"https://www.wikidata.org/wiki/Q18732","Q18732"
"Goalkeeper","1982-09-19",35,0,"Dinamo Zagreb","https://en.wikipedia.org/wiki/Eduardo_Carvalho","Eduardo Carvalho","GNK Dinamo Zagreb","https://en.wikipedia.org/wiki/GNK_Dinamo_Zagreb","Portugal","https://www.wikidata.org/wiki/Q299768",1,"https://www.wikidata.org/wiki/Q172803","Q172803"
"Midfield","1989-03-15",9,0,"Sporting CP","https://en.wikipedia.org/wiki/Adrien_Silva","Adrien Silva","Sporting Clube de Portugal","https://en.wikipedia.org/wiki/Sporting_Clube_de_Portugal","Portugal","https://www.wikidata.org/wiki/Q2724855",3,"https://www.wikidata.org/wiki/Q75729","Q75729"
"Goalkeeper","1984-04-27",33,0,"Bodø/Glimt","https://en.wikipedia.org/wiki/Hannes_%C3%9E%C3%B3r_Halld%C3%B3rsson","Hannes Þór Halldórsson","FK Bodø/Glimt","https://en.wikipedia.org/wiki/FK_Bod%C3%B8/Glimt","Iceland","https://www.wikidata.org/wiki/Q2067320",1,"https://www.wikidata.org/wiki/Q478167","Q478167"
"Defender","1984-11-11",57,1,"Hammarby IF","https://en.wikipedia.org/wiki/Birkir_M%C3%A1r_S%C3%A6varsson","Birkir Már Sævarsson","Hammarby Fotboll","https://en.wikipedia.org/wiki/Hammarby_Fotboll","Iceland","https://www.wikidata.org/wiki/Q2602888",2,"https://www.wikidata.org/wiki/Q460724","Q460724"
"Defender","1991-09-01",7,0,"AIK","https://en.wikipedia.org/wiki/Haukur_Hei%C3%B0ar_Hauksson","Haukur Heiðar Hauksson","AIK Fotboll","https://en.wikipedia.org/wiki/AIK_Fotboll","Iceland","https://www.wikidata.org/wiki/Q18214882",2,"https://www.wikidata.org/wiki/Q221602","Q221602"
"Defender","1995-02-08",3,0,"IFK Göteborg","https://en.wikipedia.org/wiki/Hj%C3%B6rtur_Hermannsson","Hjörtur Hermannsson","IFK Göteborg","https://en.wikipedia.org/wiki/IFK_G%C3%B6teborg","Iceland","https://www.wikidata.org/wiki/Q3785984",2,"https://www.wikidata.org/wiki/Q201567","Q201567"
"Defender","1993-08-05",6,2,"Lokeren","https://en.wikipedia.org/wiki/Sverrir_Ingi_Ingason","Sverrir Ingi Ingason","K.S.C. Lokeren Oost-Vlaanderen","https://en.wikipedia.org/wiki/K.S.C._Lokeren_Oost-Vlaanderen","Iceland","https://www.wikidata.org/wiki/Q16235064",2,"https://www.wikidata.org/wiki/Q221940","Q221940"
"Defender","1986-06-19",56,1,"Krasnodar","https://en.wikipedia.org/wiki/Ragnar_Sigur%C3%B0sson","Ragnar Sigurðsson","FC Krasnodar","https://en.wikipedia.org/wiki/FC_Krasnodar","Iceland","https://www.wikidata.org/wiki/Q760734",2,"https://www.wikidata.org/wiki/Q220854","Q220854"
"Midfield","1990-10-27",47,5,"Charlton Athletic","https://en.wikipedia.org/wiki/J%C3%B3hann_Berg_Gu%C3%B0mundsson","Jóhann Berg Guðmundsson","Charlton Athletic F.C.","https://en.wikipedia.org/wiki/Charlton_Athletic_F.C.","Iceland","https://www.wikidata.org/wiki/Q170038",3,"https://www.wikidata.org/wiki/Q19462","Q19462"
"Midfield","1988-05-27",47,6,"Basel","https://en.wikipedia.org/wiki/Birkir_Bjarnason","Birkir Bjarnason","FC Basel","https://en.wikipedia.org/wiki/FC_Basel","Iceland","https://www.wikidata.org/wiki/Q865680",3,"https://www.wikidata.org/wiki/Q189671","Q189671"
"Forward","1990-03-14",39,20,"Nantes","https://en.wikipedia.org/wiki/Kolbeinn_Sig%C3%BE%C3%B3rsson","Kolbeinn Sigþórsson","FC Nantes","https://en.wikipedia.org/wiki/FC_Nantes","Iceland","https://www.wikidata.org/wiki/Q128936",4,"https://www.wikidata.org/wiki/Q192071","Q192071"
"Midfield","1989-09-08",39,13,"Swansea City","https://en.wikipedia.org/wiki/Gylfi_Sigur%C3%B0sson","Gylfi Sigurðsson","Swansea City A.F.C.","https://en.wikipedia.org/wiki/Swansea_City_A.F.C.","Iceland","https://www.wikidata.org/wiki/Q59105",3,"https://www.wikidata.org/wiki/Q18659","Q18659"
"Forward","1989-02-01",34,8,"FC Augsburg","https://en.wikipedia.org/wiki/Alfre%C3%B0_Finnbogason","Alfreð Finnbogason","FC Augsburg","https://en.wikipedia.org/wiki/FC_Augsburg","Iceland","https://www.wikidata.org/wiki/Q40771",4,"https://www.wikidata.org/wiki/Q15755","Q15755"
"Goalkeeper","1989-06-19",11,0,"Hammarby IF","https://en.wikipedia.org/wiki/%C3%96gmundur_Kristinsson_(footballer,_born_1989)","Ögmundur Kristinsson","Hammarby Fotboll","https://en.wikipedia.org/wiki/Hammarby_Fotboll","Iceland","https://www.wikidata.org/wiki/Q17180713",1,"https://www.wikidata.org/wiki/Q460724","Q460724"
"Goalkeeper","1989-10-18",5,0,"Sandefjord","https://en.wikipedia.org/wiki/Ingvar_J%C3%B3nsson","Ingvar Jónsson","Sandefjord Fotball","https://en.wikipedia.org/wiki/Sandefjord_Fotball","Iceland","https://www.wikidata.org/wiki/Q17562446",1,"https://www.wikidata.org/wiki/Q861524","Q861524"
"Defender","1982-10-13",47,2,"Malmö FF","https://en.wikipedia.org/wiki/K%C3%A1ri_%C3%81rnason_(footballer,_born_1982)","Kári Árnason","Malmö FF","https://en.wikipedia.org/wiki/Malm%C3%B6_FF","Iceland","https://www.wikidata.org/wiki/Q2718231",2,"https://www.wikidata.org/wiki/Q204881","Q204881"
"Forward","1992-05-25",21,1,"1. FC Kaiserslautern","https://en.wikipedia.org/wiki/J%C3%B3n_Da%C3%B0i_B%C3%B6%C3%B0varsson","Jón Daði Böðvarsson","1. FC Kaiserslautern","https://en.wikipedia.org/wiki/1._FC_Kaiserslautern","Iceland","https://www.wikidata.org/wiki/Q3811755",4,"https://www.wikidata.org/wiki/Q8466","Q8466"
"Midfield","1990-06-18",11,1,"GIF Sundsvall","https://en.wikipedia.org/wiki/R%C3%BAnar_M%C3%A1r_Sigurj%C3%B3nsson","Rúnar Már Sigurjónsson","GIF Sundsvall","https://en.wikipedia.org/wiki/GIF_Sundsvall","Iceland","https://www.wikidata.org/wiki/Q4018373",3,"https://www.wikidata.org/wiki/Q725332","Q725332"
"Midfield","1989-04-22",59,2,"Cardiff City","https://en.wikipedia.org/wiki/Aron_Gunnarsson","Aron Gunnarsson","Cardiff City F.C.","https://en.wikipedia.org/wiki/Cardiff_City_F.C.","Iceland","https://www.wikidata.org/wiki/Q781755",3,"https://www.wikidata.org/wiki/Q18662","Q18662"
"Midfield","1987-03-04",27,0,"AGF","https://en.wikipedia.org/wiki/The%C3%B3d%C3%B3r_Elmar_Bjarnason","Theódór Elmar Bjarnason","Aarhus Gymnastikforening","https://en.wikipedia.org/wiki/Aarhus_Gymnastikforening","Iceland","https://www.wikidata.org/wiki/Q2552704",3,"https://www.wikidata.org/wiki/Q301431","Q301431"
"Defender","1993-02-11",5,0,"Cesena","https://en.wikipedia.org/wiki/H%C3%B6r%C3%B0ur_Bj%C3%B6rgvin_Magn%C3%BAsson","Hörður Björgvin Magnússon","A.C. Cesena","https://en.wikipedia.org/wiki/A.C._Cesena","Iceland","https://www.wikidata.org/wiki/Q3788202",2,"https://www.wikidata.org/wiki/Q6664","Q6664"
"Midfield","1984-06-29",54,1,"Udinese","https://en.wikipedia.org/wiki/Emil_Hallfre%C3%B0sson","Emil Hallfreðsson","Udinese Calcio","https://en.wikipedia.org/wiki/Udinese_Calcio","Iceland","https://www.wikidata.org/wiki/Q2715111",3,"https://www.wikidata.org/wiki/Q2798","Q2798"
"Midfield","1993-04-30",7,3,"IFK Norrköping","https://en.wikipedia.org/wiki/Arn%C3%B3r_Ingvi_Traustason","Arnór Ingvi Traustason","IFK Norrköping","https://en.wikipedia.org/wiki/IFK_Norrk%C3%B6ping","Iceland","https://www.wikidata.org/wiki/Q3623650",3,"https://www.wikidata.org/wiki/Q329607","Q329607"
"Forward","1978-09-15",86,26,"Molde FK","https://en.wikipedia.org/wiki/Ei%C3%B0ur_Gu%C3%B0johnsen","Eiður Guðjohnsen","Molde FK","https://en.wikipedia.org/wiki/Molde_FK","Iceland","https://www.wikidata.org/wiki/Q187396",4,"https://www.wikidata.org/wiki/Q208552","Q208552"
"Defender","1987-05-14",38,0,"OB","https://en.wikipedia.org/wiki/Ari_Freyr_Sk%C3%BAlason","Ari Freyr Skúlason","Odense Boldklub","https://en.wikipedia.org/wiki/Odense_Boldklub","Iceland","https://www.wikidata.org/wiki/Q2861144",2,"https://www.wikidata.org/wiki/Q211912","Q211912"
"Goalkeeper","1984-03-20",28,0,"Austria Wien","https://en.wikipedia.org/wiki/Robert_Almer","Robert Almer","FK Austria Wien","https://en.wikipedia.org/wiki/FK_Austria_Wien","Austria","https://www.wikidata.org/wiki/Q680223",1,"https://www.wikidata.org/wiki/Q131209","Q131209"
"Midfield","1984-03-08",41,2,"Darmstadt 98","https://en.wikipedia.org/wiki/Gy%C3%B6rgy_Garics","György Garics","SV Darmstadt 98","https://en.wikipedia.org/wiki/SV_Darmstadt_98","Austria","https://www.wikidata.org/wiki/Q363500",3,"https://www.wikidata.org/wiki/Q479351","Q479351"
"Defender","1991-03-06",47,1,"Dynamo Kyiv","https://en.wikipedia.org/wiki/Aleksandar_Dragovi%C4%87","Aleksandar Dragović","FC Dynamo Kyiv","https://en.wikipedia.org/wiki/FC_Dynamo_Kyiv","Austria","https://www.wikidata.org/wiki/Q666748",2,"https://www.wikidata.org/wiki/Q179075","Q179075"
"Defender","1992-09-07",14,0,"Borussia Mönchengladbach","https://en.wikipedia.org/wiki/Martin_Hinteregger","Martin Hinteregger","Borussia Mönchengladbach","https://en.wikipedia.org/wiki/Borussia_M%C3%B6nchengladbach","Austria","https://www.wikidata.org/wiki/Q686688",2,"https://www.wikidata.org/wiki/Q101959","Q101959"
"Defender","1986-04-07",75,1,"Leicester City","https://en.wikipedia.org/wiki/Christian_Fuchs","Christian Fuchs","Leicester City F.C.","https://en.wikipedia.org/wiki/Leicester_City_F.C.","Austria","https://www.wikidata.org/wiki/Q355837",2,"https://www.wikidata.org/wiki/Q19481","Q19481"
"Midfield","1989-05-18",16,0,"RB Leipzig","https://en.wikipedia.org/wiki/Stefan_Ilsanker_(footballer)","Stefan Ilsanker","RB Leipzig","https://en.wikipedia.org/wiki/RB_Leipzig","Austria","https://www.wikidata.org/wiki/Q2336602",3,"https://www.wikidata.org/wiki/Q702455","Q702455"
"Forward","1989-04-19",52,11,"Stoke City","https://en.wikipedia.org/wiki/Marko_Arnautovi%C4%87","Marko Arnautović","Stoke City F.C.","https://en.wikipedia.org/wiki/Stoke_City_F.C.","Austria","https://www.wikidata.org/wiki/Q313575",4,"https://www.wikidata.org/wiki/Q18736","Q18736"
"Midfield","1992-06-24",46,11,"Bayern Munich","https://en.wikipedia.org/wiki/David_Alaba","David Alaba","FC Bayern Munich","https://en.wikipedia.org/wiki/FC_Bayern_Munich","Austria","https://www.wikidata.org/wiki/Q31981",3,"https://www.wikidata.org/wiki/Q15789","Q15789"
"Forward","1987-06-06",17,2,"1860 Munich","https://en.wikipedia.org/wiki/Rubin_Okotie","Rubin Okotie","TSV 1860 Munich","https://en.wikipedia.org/wiki/TSV_1860_Munich","Austria","https://www.wikidata.org/wiki/Q700357",4,"https://www.wikidata.org/wiki/Q131603","Q131603"
"Midfield","1987-09-26",48,7,"Werder Bremen","https://en.wikipedia.org/wiki/Zlatko_Junuzovi%C4%87","Zlatko Junuzović","SV Werder Bremen","https://en.wikipedia.org/wiki/SV_Werder_Bremen","Austria","https://www.wikidata.org/wiki/Q207157",3,"https://www.wikidata.org/wiki/Q51976","Q51976"
"Midfield","1987-06-10",58,14,"VfB Stuttgart","https://en.wikipedia.org/wiki/Martin_Harnik","Martin Harnik","VfB Stuttgart","https://en.wikipedia.org/wiki/VfB_Stuttgart","Austria","https://www.wikidata.org/wiki/Q60360",3,"https://www.wikidata.org/wiki/Q4512","Q4512"
"Goalkeeper","1990-07-17",8,0,"Eintracht Frankfurt","https://en.wikipedia.org/wiki/Heinz_Lindner","Heinz Lindner","Eintracht Frankfurt","https://en.wikipedia.org/wiki/Eintracht_Frankfurt","Austria","https://www.wikidata.org/wiki/Q686599",1,"https://www.wikidata.org/wiki/Q38245","Q38245"
"Defender","1987-04-16",16,0,"Ingolstadt 04","https://en.wikipedia.org/wiki/Markus_Suttner","Markus Suttner","FC Ingolstadt 04","https://en.wikipedia.org/wiki/FC_Ingolstadt_04","Austria","https://www.wikidata.org/wiki/Q676126",2,"https://www.wikidata.org/wiki/Q170117","Q170117"
"Midfield","1988-01-02",45,1,"Mainz 05","https://en.wikipedia.org/wiki/Julian_Baumgartlinger","Julian Baumgartlinger","1. FSV Mainz 05","https://en.wikipedia.org/wiki/1._FSV_Mainz_05","Austria","https://www.wikidata.org/wiki/Q697255",3,"https://www.wikidata.org/wiki/Q105254","Q105254"
"Defender","1987-06-21",57,4,"Watford","https://en.wikipedia.org/wiki/Sebastian_Pr%C3%B6dl","Sebastian Prödl","Watford F.C.","https://en.wikipedia.org/wiki/Watford_F.C.","Austria","https://www.wikidata.org/wiki/Q315289",2,"https://www.wikidata.org/wiki/Q2714","Q2714"
